1.180000000000000000e+02,5.000000000000000000e+00,4.930096092205022429e-01
1.200000000000000000e+02,5.000000000000000000e+00,4.895755390444330724e-01
1.220000000000000000e+02,5.000000000000000000e+00,4.862150491302381639e-01
1.240000000000000000e+02,5.000000000000000000e+00,4.829255193738098417e-01
1.260000000000000000e+02,5.000000000000000000e+00,4.797044588323381431e-01
1.280000000000000000e+02,5.000000000000000000e+00,4.765494976623502743e-01
1.300000000000000000e+02,5.000000000000000000e+00,4.734583796617937712e-01
1.320000000000000000e+02,5.000000000000000000e+00,4.704289553637528432e-01
1.340000000000000000e+02,5.000000000000000000e+00,4.674591756345202742e-01
1.360000000000000000e+02,5.000000000000000000e+00,4.645470857333127701e-01
1.380000000000000000e+02,6.000000000000000000e+00,5.326165719459046155e-01
1.400000000000000000e+02,6.000000000000000000e+00,5.295550286875925217e-01
1.420000000000000000e+02,6.000000000000000000e+00,5.265479464328420844e-01
1.440000000000000000e+02,6.000000000000000000e+00,5.235937127492034104e-01
1.460000000000000000e+02,6.000000000000000000e+00,5.206907812558760895e-01
1.480000000000000000e+02,6.000000000000000000e+00,5.178376682059177005e-01
1.500000000000000000e+02,6.000000000000000000e+00,5.150329492797731668e-01
1.520000000000000000e+02,6.000000000000000000e+00,5.122752565751242937e-01
1.540000000000000000e+02,6.000000000000000000e+00,5.095632757792116774e-01
1.560000000000000000e+02,6.000000000000000000e+00,5.068957435109019416e-01
1.580000000000000000e+02,6.000000000000000000e+00,5.042714448207474831e-01
1.600000000000000000e+02,6.000000000000000000e+00,5.016892108381958426e-01
1.620000000000000000e+02,6.000000000000000000e+00,4.991479165559598030e-01
1.640000000000000000e+02,6.000000000000000000e+00,4.966464787422907312e-01
1.660000000000000000e+02,6.000000000000000000e+00,4.941838539726238211e-01
1.680000000000000000e+02,6.000000000000000000e+00,4.917590367726918932e-01
1.700000000000000000e+02,6.000000000000000000e+00,4.893710578657973764e-01
1.720000000000000000e+02,6.000000000000000000e+00,4.870189825174684461e-01
1.740000000000000000e+02,6.000000000000000000e+00,4.847019089712288342e-01
1.760000000000000000e+02,6.000000000000000000e+00,4.824189669696541394e-01
